event_id,device_id,timestamp,longitude,latitude
18669,-6127113861188221014,2016-05-02 17:47:16,116.42,39.85
18670,-3120140562690152632,2016-05-02 17:47:36,120.42,36.39
18671,1439324588169029905,2016-05-02 17:44:24,0.00,0.00
18672,6150135805542202405,2016-05-02 17:31:14,113.33,23.14
18673,-5961235236231167335,2016-05-02 17:27:43,114.70,22.98
18674,5322300476100463705,2016-05-02 17:28:04,0.00,0.00
18675,1682568851428303645,2016-05-02 17:29:18,116.42,39.90
18676,1682568851428303645,2016-05-02 17:34:09,116.42,39.90
18677,-4279990494012217664,2016-05-02 17:34:42,113.48,22.87
18678,4429436816228727570,2016-05-02 17:48:58,116.38,39.97
18679,-5278927457438202130,2016-05-02 17:27:37,111.26,23.43
18680,-3860763766992208465,2016-05-02 17:37:58,119.60,32.05
18681,-4544110299674421390,2016-05-02 17:38:22,0.00,0.00
18682,-4647756875491408522,2016-05-02 17:48:12,120.51,31.24
18683,2936037195330218298,2016-05-02 17:41:25,116.30,39.99
18684,-6453823285634348229,2016-05-02 17:15:02,0.00,0.00
18685,2559965790486999997,2016-05-02 17:14:47,0.00,0.00
18686,-2432584575457879923,2016-05-02 17:15:04,120.16,30.20
18687,-1145895126467229671,2016-05-02 16:58:57,125.25,43.84
18688,5599390490853223063,2016-05-02 17:20:24,0.00,0.00
18689,2819779543589568746,2016-05-02 17:20:59,121.16,30.32
18690,4921239304536572951,2016-05-02 17:31:30,113.05,28.15
18691,4460160424211055741,2016-05-02 17:45:50,115.96,39.49
18692,-6242501228649113250,2016-05-02 17:46:11,111.21,27.85
18693,-6242501228649113250,2016-05-02 17:46:40,111.21,27.85
18694,-7239686039124903573,2016-05-02 17:16:28,1.00,1.00
18695,-8471325013826026159,2016-05-02 17:17:02,109.60,23.08
18696,8381593355727370396,2016-05-02 17:22:55,104.00,30.00
18697,1284088324222971973,2016-05-02 17:23:26,121.44,31.22
18698,974519217941422368,2016-05-02 17:03:24,108.80,37.60
18699,6972116569205736821,2016-05-02 17:18:52,0.00,0.00
18700,-3238637140671131042,2016-05-02 17:20:28,118.99,25.43
18701,-6165291582535384172,2016-05-02 17:21:47,111.00,35.07
18702,1453512987904015222,2016-05-02 17:17:20,116.33,40.06
18703,1559994277771029954,2016-05-02 17:20:10,118.87,28.94
18704,449304259449379011,2016-05-02 17:23:37,120.51,27.56
18705,-8482235907356958260,2016-05-02 17:21:58,116.93,33.64
18706,-6242501228649113250,2016-05-02 17:14:16,111.21,27.85
18707,-6242501228649113250,2016-05-02 17:16:44,111.21,27.85
18708,-6242501228649113250,2016-05-02 17:14:53,111.21,27.85
18709,7583051469075057482,2016-05-02 16:59:52,122.10,37.51
18710,-1267208851758573384,2016-05-02 17:45:08,0.00,0.00
18711,1718134838895713203,2016-05-02 17:49:43,0.00,0.00
18712,-1522777840820928886,2016-05-02 17:50:36,119.95,30.89
18713,5373122747685430648,2016-05-02 17:35:46,126.69,45.72
18714,4375264503932901861,2016-05-02 17:24:27,114.45,38.05
18715,2041036270419227302,2016-05-02 17:24:49,119.46,32.22
18716,-7295456045290839743,2016-05-02 17:29:16,120.54,31.38
18717,-8517919127481366703,2016-05-02 17:26:42,116.57,25.63
18718,-5282240895747337446,2016-05-02 17:44:37,0.00,0.00
18719,-6242501228649113250,2016-05-02 17:44:54,111.21,27.85
18720,591160762719640381,2016-05-02 17:45:21,116.79,34.54
18721,7715226710278059270,2016-05-02 17:27:09,120.27,33.77
18722,3711069483595554555,2016-05-02 17:23:41,121.34,31.16
18723,-5511443565836285236,2016-05-02 17:32:57,118.76,32.23
18724,-1933566878617991113,2016-05-02 17:20:09,120.62,29.99
18725,-1933566878617991113,2016-05-02 17:22:50,120.62,29.99
18726,-3338483491307717289,2016-05-02 17:55:50,0.00,0.00
18727,-4416012233642390032,2016-05-02 17:51:06,116.65,40.11
18728,-1576937282638282758,2016-05-02 17:55:48,106.36,35.40
18729,-3415213390499181384,2016-05-02 17:55:23,113.76,23.06
18730,3745301102153789777,2016-05-02 17:39:03,116.26,32.33
18731,4556807735067282811,2016-05-02 17:39:46,114.14,22.70
18732,-7433504688399805169,2016-05-02 17:02:11,0.00,0.00
18733,2356103571874614978,2016-05-02 17:02:35,104.28,31.01
18734,7660903349783064153,2016-05-02 16:56:10,116.25,36.57
18735,-8152513041530398710,2016-05-02 16:57:21,116.33,39.85
18736,-8049110148638844362,2016-05-02 17:19:16,117.33,36.58
18737,8415419273805664154,2016-05-02 17:19:37,0.00,0.00
18738,-983816531695987432,2016-05-02 17:03:44,1.00,1.00
18739,8169269573256157090,2016-05-02 17:04:26,100.08,23.88
18740,-3336995381983148455,2016-05-02 17:06:19,0.00,0.00
18741,5974341970197216589,2016-05-02 17:20:38,0.00,0.00
18742,-2305954534288337474,2016-05-02 17:21:07,118.33,35.05
18743,-3128459633776379348,2016-05-02 17:16:31,104.27,30.99
18744,-3128459633776379348,2016-05-02 17:16:30,104.27,30.99
18745,1718250105280279951,2016-05-02 17:04:13,113.18,27.84
18746,-9039977746848315513,2016-05-02 17:04:32,109.43,24.33
18747,-892161709088878677,2016-05-02 17:55:25,115.46,38.88
18748,3993949268665023851,2016-05-02 17:14:36,113.21,23.23
18749,-3034706221529543193,2016-05-02 17:32:08,125.31,43.86
18750,4263531886294306734,2016-05-02 17:49:02,0.00,0.00
18751,5416816751856801351,2016-05-02 17:01:03,119.34,25.88
18752,-4840023369175113393,2016-05-02 17:05:17,113.33,23.27
18753,-4324513499487140054,2016-05-02 17:02:19,109.41,24.31
18754,-2874043811813622797,2016-05-02 17:02:08,0.00,0.00
18755,-6222046863202877903,2016-05-02 17:02:27,120.61,31.38
18756,-6740145362625407261,2016-05-02 17:03:00,116.94,36.62
18757,6679101505598660949,2016-05-02 17:36:48,103.49,29.60
18758,4704280929489649603,2016-05-02 17:41:00,121.87,29.47
18759,1275431640404067098,2016-05-02 17:39:27,0.00,0.00
18760,6526223706421409465,2016-05-02 17:49:22,113.52,22.29
18761,8802997546865282314,2016-05-02 17:50:25,0.00,0.00
18762,5145314940912929227,2016-05-02 17:51:53,121.42,37.42
18763,4413204668390074285,2016-05-02 17:52:13,116.40,39.99
18764,6551125959497319760,2016-05-02 17:53:17,0.00,0.00
18765,-2480293614444380583,2016-05-02 17:48:46,119.29,32.16
18766,-7496653074303856924,2016-05-02 17:55:23,112.77,36.87
18767,-7611007675941242789,2016-05-02 17:55:47,0.00,0.00
18768,2889999453087657510,2016-05-02 17:32:27,112.92,23.23
18769,5303890541914316069,2016-05-02 17:28:49,0.00,0.00
18770,-9078005736539812378,2016-05-02 17:29:14,1.00,1.00
18771,-8537150737532329522,2016-05-02 17:11:41,113.78,27.85
18772,-4377693800009420278,2016-05-02 16:57:33,113.85,22.91
18773,-6428673715418141046,2016-05-02 17:09:11,84.91,44.33
18774,-6428673715418141046,2016-05-02 17:09:10,84.91,44.33
18775,-1003656692718752939,2016-05-02 17:15:55,116.94,35.33
18776,20642637715821145,2016-05-02 17:12:30,119.60,31.76
18777,2185788104438643740,2016-05-02 17:40:36,0.00,0.00
18778,8885847164161797038,2016-05-02 17:19:02,111.76,37.16
18779,8529422167264113679,2016-05-02 17:19:38,118.61,28.72
18780,1718250105280279951,2016-05-02 16:54:31,113.18,27.84
18781,-2200024706981051998,2016-05-02 17:53:18,104.99,28.87
18782,-5381633867193734257,2016-05-02 17:53:55,117.08,36.64
18783,6447585088763134500,2016-05-02 17:54:24,117.41,25.29
18784,2412331885260153013,2016-05-02 17:18:05,109.07,34.24
18785,3608756151695060750,2016-05-02 17:18:32,0.00,0.00
18786,-1503051651973203200,2016-05-02 17:01:58,117.24,31.87
18787,2279682323443072352,2016-05-02 17:02:18,103.69,30.61
18788,-6430283018891591407,2016-05-02 17:03:18,113.60,34.75
18789,-2121560275894031080,2016-05-02 17:05:20,0.00,0.00
18790,-4836796703269913658,2016-05-02 16:56:38,0.00,0.00
18791,6038683204720343831,2016-05-02 16:57:12,0.00,0.00
18792,-4087989689373178599,2016-05-02 16:57:45,117.02,25.11
18793,4012530658432544316,2016-05-02 17:01:16,117.29,31.75
18794,282401147529812442,2016-05-02 17:08:18,113.26,23.16
18795,-8419067590979319097,2016-05-02 17:48:28,104.42,29.46
18796,1204890701573063508,2016-05-02 17:49:01,118.70,33.79
18797,1204890701573063508,2016-05-02 17:51:27,118.70,33.79
18798,-1294154170740141812,2016-05-02 17:09:41,120.59,30.30
18799,-1241612345881184378,2016-05-02 17:23:12,120.08,30.86
18800,-5810336067189589368,2016-05-02 17:24:29,120.21,30.30
18801,7692802054365178040,2016-05-02 17:22:59,1.00,1.00
18802,4025984561483214416,2016-05-02 17:23:37,0.00,0.00
18803,-8844181243406031148,2016-05-02 17:26:37,0.00,0.00
18804,-203539855397397441,2016-05-02 17:31:46,112.20,30.35
18805,1186608308763918427,2016-05-02 17:27:54,0.00,0.00
18806,1186608308763918427,2016-05-02 17:32:50,0.00,0.00
18807,-1251741606774618511,2016-05-02 17:15:33,0.00,0.00
18808,4522976756976140496,2016-05-02 17:03:24,0.00,0.00
18809,324292075349069093,2016-05-02 17:49:42,117.32,31.90
18810,8796400416321535377,2016-05-02 17:50:18,113.52,22.57
18811,7513579106988007426,2016-05-02 17:53:17,0.00,0.00
18812,-1504845209263589919,2016-05-03 17:36:19,114.00,38.23
18813,-8300298884909497626,2016-05-03 17:48:12,116.01,29.67
18814,1171307534686103903,2016-05-03 17:48:49,118.81,32.06
18815,-4130773069341905044,2016-05-03 17:24:39,120.15,30.31
18816,6017191794241279622,2016-05-03 17:21:03,0.00,0.00
18817,4603375593299167605,2016-05-03 17:28:18,0.00,0.00
18818,7794962264799074530,2016-05-03 17:20:17,1.00,1.00
18819,-7148525082644908918,2016-05-03 17:29:02,0.00,0.00
18820,-5023094415762204815,2016-05-03 17:30:54,0.00,0.00
18821,7434944907749360901,2016-05-03 17:31:43,102.80,24.97
18822,1967321352871097141,2016-05-03 17:33:37,113.32,23.13
18823,-4489753707294128246,2016-05-03 17:34:12,112.09,32.01
18824,-1129161191621865747,2016-05-03 17:34:38,115.86,28.69
18825,4303299291839821558,2016-05-03 17:34:55,0.00,0.00
18826,5296595798589327022,2016-05-03 17:39:10,112.57,37.83
18827,-5129610841396019997,2016-05-03 17:35:59,123.48,41.86
18828,156030205640563859,2016-05-03 17:01:33,117.19,34.36
18829,-17299534936664237,2016-05-03 17:02:03,117.20,39.13
18830,6870615300870358787,2016-05-03 17:02:31,114.58,31.34
18831,6870615300870358787,2016-05-03 17:03:04,114.58,31.34
18832,7770702603310261004,2016-05-03 17:03:30,112.78,34.66
18833,5166613265343331697,2016-05-03 16:59:27,120.65,28.05
18834,-317527704662660539,2016-05-03 17:04:22,109.49,24.32
18835,-5353486741617168835,2016-05-03 17:05:23,108.68,18.80
18836,933734412754326451,2016-05-03 17:00:37,0.00,0.00
18837,-2176890488699645995,2016-05-03 17:07:35,116.27,30.41
18838,-3622864567280374477,2016-05-03 17:05:49,116.39,39.75
18839,3945993226632743474,2016-05-03 17:37:36,0.00,0.00
18840,-1065553319625941359,2016-05-03 17:37:48,1.00,1.00
18841,3166907000069636464,2016-05-03 17:38:26,0.00,0.00
18842,3316783817336712989,2016-05-03 17:41:32,107.78,30.67
18843,-17299534936664237,2016-05-03 17:42:53,117.20,39.13
18844,3915082290673137129,2016-05-03 17:40:33,0.00,0.00
18845,-5447370051917084448,2016-05-03 17:40:51,115.78,33.84
18846,6630220424152032888,2016-05-03 17:40:44,120.07,35.89
18847,8409256552176933145,2016-05-03 17:41:39,111.99,27.74
18848,3149136530072451045,2016-05-03 17:49:41,106.13,38.52
18849,2093981951275964781,2016-05-03 17:33:16,109.56,23.11
18850,8339429008953975436,2016-05-03 17:33:30,118.10,39.62
18851,-1514554451256195964,2016-05-03 17:26:35,112.86,35.48
18852,-2502547149298075911,2016-05-03 17:27:48,0.00,0.00
18853,-8064601734696909900,2016-05-03 17:28:20,113.23,23.17
18854,4069764298338766311,2016-05-03 17:40:01,118.62,35.76
18855,3026827520794775051,2016-05-03 17:40:46,119.93,32.51
18856,4240232285457020963,2016-05-03 17:37:33,116.05,39.48
18857,2761457709729119401,2016-05-03 17:54:46,0.00,0.00
18858,3932713540585453224,2016-05-03 17:08:44,113.84,22.71
18859,1280511436074060640,2016-05-03 17:01:34,117.23,31.85
18860,4707577243756280001,2016-05-03 17:02:00,118.82,32.08
18861,-4842869865113703101,2016-05-03 17:02:13,116.34,39.98
18862,-7589809274821482777,2016-05-03 17:06:19,114.14,22.59
18863,6484065199158354112,2016-05-03 17:46:35,122.42,37.15
18864,-7589809274821482777,2016-05-03 17:47:33,114.09,22.57
18865,35701311187745629,2016-05-03 17:46:29,120.54,31.28
18866,-1825428870639321563,2016-05-03 17:46:55,112.75,32.10
18867,-1976764231358844252,2016-05-03 17:47:24,106.47,29.43
18868,-5437101818512368316,2016-05-03 17:45:32,109.95,33.86
18869,-134603571852613956,2016-05-03 17:46:03,94.89,36.40
18870,-5437101818512368316,2016-05-03 17:46:07,109.95,33.86
18871,-8686980665310410150,2016-05-03 16:57:35,118.61,30.84
18872,-3220515152160927393,2016-05-03 16:58:10,110.63,22.07
18873,-2541880795829145764,2016-05-03 17:17:35,116.88,35.38
18874,-3172350539417303866,2016-05-03 17:18:17,116.72,39.92
18875,2985069811958694552,2016-05-03 17:44:47,0.00,0.00
18876,-5528736608024902438,2016-05-03 17:14:49,113.60,27.75
18877,-8014275434761531128,2016-05-03 17:14:49,113.17,23.48
18878,-3778682018589072107,2016-05-03 17:19:49,118.70,24.74
18879,7587702886323905624,2016-05-03 17:49:51,101.54,25.03
18880,8943439063093031259,2016-05-03 17:51:11,122.70,40.64
18881,3026827520794775051,2016-05-03 17:19:21,119.93,32.51
18882,-3303159862302800618,2016-05-03 17:15:16,113.42,32.35
18883,5720604578351855317,2016-05-03 17:51:19,121.35,31.32
18884,4245593495771738874,2016-05-03 17:51:43,113.53,22.24
18885,2813981116874711747,2016-05-03 17:53:01,118.86,28.93
18886,-7804296101691453441,2016-05-03 17:55:08,121.42,31.20
18887,3580216572406376575,2016-05-03 17:07:52,106.57,29.53
18888,2813981116874711747,2016-05-03 17:12:39,118.78,28.92
18889,-40628408902295981,2016-05-03 17:08:44,0.00,0.00
18890,7077117009168720781,2016-05-03 17:15:03,113.78,23.05
18891,6798880468365612994,2016-05-03 17:15:04,0.00,0.00
18892,-6606474521280388230,2016-05-03 17:33:54,121.36,31.23
18893,7077117009168720781,2016-05-03 17:34:22,0.00,0.00
18894,-5592284562412658617,2016-05-03 17:34:59,126.51,43.21
18895,1035323453269299092,2016-05-03 17:36:53,0.00,0.00
18896,-5592284562412658617,2016-05-03 17:37:27,126.51,43.21
18897,-3128459633776379348,2016-05-03 17:39:17,104.25,30.95
18898,-6918646397145953980,2016-05-03 17:39:20,0.00,0.00
18899,-5105332332397066846,2016-05-03 17:45:36,108.33,22.87
18900,614224906790741343,2016-05-03 17:46:28,113.32,22.97
18901,-301140236460710390,2016-05-03 17:48:49,111.35,21.93
18902,1049971896842524127,2016-05-03 17:22:52,0.00,0.00
18903,4891155162174197544,2016-05-03 17:36:38,116.65,40.32
18904,-1799791224004970193,2016-05-03 17:33:28,1.00,1.00
18905,-1799791224004970193,2016-05-03 17:38:17,1.00,1.00
18906,9219164468944552013,2016-05-03 17:44:32,120.16,30.28
18907,1693274070858547281,2016-05-03 17:45:15,122.20,40.67
18908,-5052434567559371261,2016-05-03 17:45:37,110.00,40.57
18909,1186608308763918427,2016-05-03 16:59:22,112.55,37.85
18910,4653546651966915934,2016-05-03 16:59:50,113.91,35.33
18911,4676982795249941605,2016-05-03 17:36:11,113.27,22.88
18912,6447585088763134500,2016-05-03 17:36:46,117.41,25.29
18913,1186608308763918427,2016-05-03 17:50:14,120.63,41.04
18914,-578984838251152234,2016-05-03 17:18:42,116.93,36.68
18915,8761818548248085829,2016-05-03 17:33:51,1.00,1.00
18916,-368891589199057645,2016-05-03 17:36:41,0.00,0.00
18917,2984518944905269202,2016-05-03 17:12:11,120.43,36.15
18918,-1843523791515256979,2016-05-03 17:12:43,113.02,28.12
18919,8336765688678143360,2016-05-03 17:13:20,0.00,0.00
18920,-264366214705803164,2016-05-03 17:16:07,114.10,22.56
18921,1186608308763918427,2016-05-03 17:20:34,0.00,0.00
18922,3890339894184203723,2016-05-03 17:21:02,117.70,39.02
18923,-4022940422105061059,2016-05-03 17:33:47,117.80,39.24
18924,2003120370772819680,2016-05-03 17:15:25,121.15,28.41
18925,7292342530014825726,2016-05-03 17:14:08,104.09,30.66
18926,-5928960941372574115,2016-05-03 17:12:15,0.00,0.00
18927,-9104035836085385209,2016-05-03 17:12:37,117.37,36.12
18928,-2176144391188899574,2016-05-03 17:13:05,121.06,30.26
18929,-2176144391188899574,2016-05-03 17:13:35,121.06,30.26
18930,3702678348359789341,2016-05-03 17:09:23,117.54,36.68
18931,-5079338187395634489,2016-05-03 17:14:48,1.00,1.00
18932,3667393034732254009,2016-05-03 17:15:18,116.63,39.90
18933,6882461982430322170,2016-05-03 17:16:29,118.20,39.67
18934,-6557453193538077885,2016-05-03 17:16:59,112.11,22.98
18935,-671134167150214433,2016-05-03 17:17:23,0.00,0.00
18936,-7243390230833381676,2016-05-03 17:17:42,113.94,23.08
18937,-2287849265926172673,2016-05-03 17:18:22,118.24,25.49
18938,4247428563002933923,2016-05-03 17:42:28,0.00,0.00
18939,-6201655359153119023,2016-05-03 17:43:04,114.18,35.90
18940,8480889796898248203,2016-05-03 17:45:54,0.00,0.00
18941,-3725751630058682713,2016-05-03 17:45:47,118.15,24.51
18942,8699026736095525739,2016-05-03 17:56:26,105.35,24.78
18943,-6025877574754663784,2016-05-03 17:56:33,0.00,0.00
18944,-9073865363144386943,2016-05-03 17:19:05,113.29,23.21
18945,-7017847814876455159,2016-05-03 17:19:27,117.14,39.67
18946,-3547248842331288719,2016-05-03 17:15:13,119.22,25.97
18947,-2862796271906687296,2016-05-03 17:24:08,114.39,30.50
18948,-3653307930094251722,2016-05-03 17:24:46,0.00,0.00
18949,1522110140278845543,2016-05-03 17:21:31,120.46,36.38
18950,-3517963057382261576,2016-05-03 17:01:26,0.00,0.00
18951,3159628593283966067,2016-05-03 17:01:52,0.00,0.00
18952,-8481835892404030351,2016-05-03 17:02:01,0.00,0.00
18953,6291814857263867887,2016-05-03 17:52:37,121.41,31.22
18954,272696607041469418,2016-05-03 17:45:06,120.20,31.71
18955,2270800313013447106,2016-05-03 17:45:39,112.52,37.86
18956,-2837748171109364263,2016-05-03 17:51:39,0.00,0.00
18957,-4541907680682106865,2016-05-03 17:26:01,87.63,43.83
18958,2877047157842760135,2016-05-03 17:22:51,0.00,0.00
18959,-1868427218910676835,2016-05-03 17:45:22,114.12,22.54
18960,6386380788159854755,2016-05-03 17:49:03,112.92,28.14
18961,-593416215378310081,2016-05-03 17:04:48,0.00,0.00
18962,7381120324345732795,2016-05-03 17:04:33,120.41,36.06
18963,-3910029606368488485,2016-05-03 17:05:07,121.47,31.24
18964,6752290732094543435,2016-05-03 17:26:49,113.93,23.11
18965,1280511436074060640,2016-05-03 17:00:04,117.23,31.85
18966,-3258452908696453919,2016-05-03 17:00:22,0.00,0.00
18967,-9169850355110102287,2016-05-03 17:00:42,116.66,23.51
18968,-7589809274821482777,2016-05-03 17:03:23,114.14,22.59
18969,-2031216130726048065,2016-05-03 17:16:22,113.48,22.97
18970,-6355080534779026510,2016-05-03 17:10:48,114.38,30.48
18971,3184290046211568831,2016-05-03 17:11:18,0.00,0.00
18972,-4719837492230215621,2016-05-03 17:11:48,106.68,29.58
18973,8748559091388818808,2016-05-03 17:36:22,0.00,0.00
18974,-7542503563242572594,2016-05-03 17:44:38,0.00,0.00
18975,1345916250944094421,2016-05-03 17:45:38,104.08,30.56
18976,1186608308763918427,2016-05-03 17:46:20,125.08,46.51
18977,-2721791471294954034,2016-05-03 17:55:55,121.32,37.48
18978,-6965961981471978923,2016-05-03 17:15:51,114.01,22.65
18979,6803983164705806793,2016-05-03 17:15:24,0.00,0.00
18980,-3547248842331288719,2016-05-03 17:15:33,119.22,25.97
18981,2400650614996465188,2016-05-03 17:40:09,120.63,27.97
18982,-8733372251341949641,2016-05-03 17:44:00,119.27,25.53
18983,3778059348052851728,2016-05-03 17:34:12,112.95,28.22
18984,6446299826887503592,2016-05-03 17:34:29,113.35,29.54
18985,-3460543363786814392,2016-05-03 17:34:59,0.00,0.00
18986,-4213270202630475631,2016-05-03 17:08:59,121.22,30.97
18987,-3179864635394545339,2016-05-03 17:10:54,0.00,0.00
18988,-4989044671272014890,2016-05-03 17:11:05,114.33,30.65
18989,-8537071843704763838,2016-05-03 17:11:32,0.00,0.00
18990,-7843051996152032337,2016-05-03 17:12:05,0.00,0.00
18991,-3313967603707896230,2016-05-03 17:36:30,113.80,23.11
18992,3526234518931125324,2016-05-03 17:14:18,0.00,0.00
18993,8833989337453516320,2016-05-03 17:19:22,120.99,31.85
18994,-2031216130726048065,2016-05-03 17:19:52,113.48,22.97
18995,-2099339575270957847,2016-05-03 17:49:24,0.00,0.00
18996,-7030481748473374837,2016-05-03 17:46:11,113.95,23.02
18997,-3303159862302800618,2016-05-03 17:16:14,113.42,32.35
18998,-4794735870849923338,2016-05-03 17:13:01,121.54,29.99
18999,1183388836601832766,2016-05-03 17:16:49,103.86,30.69
19000,8579050334335766726,2016-05-03 17:17:18,104.04,30.72
19001,7113052505968147864,2016-05-03 17:00:54,0.00,0.00
19002,-2699951377047615934,2016-05-03 17:01:24,104.27,30.98
19003,-1085485998600136999,2016-05-03 17:01:49,0.00,0.00
19004,-6057703079799679963,2016-05-03 17:03:08,1.00,1.00
19005,5412535611892404899,2016-05-03 17:08:01,116.89,35.96
19006,-7843051996152032337,2016-05-03 17:43:54,0.00,0.00
19007,-6469026045772465017,2016-05-03 17:27:47,121.45,31.21
19008,6247609631592811838,2016-05-03 17:28:06,0.00,0.00
19009,5762329850789591440,2016-05-03 17:24:54,0.00,0.00
19010,8818556406114547815,2016-05-03 17:56:12,117.16,35.11
19011,1198889734081283426,2016-05-03 17:56:37,113.73,23.01
19012,3247614865745868379,2016-05-03 16:59:29,0.00,0.00
19013,5048475003203083355,2016-05-03 17:03:39,104.76,31.49
19014,6236256693796934616,2016-05-03 17:09:53,120.12,30.28
19015,1186608308763918427,2016-05-03 17:14:01,113.29,40.12
19016,965888420476741976,2016-05-03 17:14:44,0.00,0.00
19017,6238180686017388763,2016-05-03 17:25:26,117.31,36.74
19018,5727985063245503195,2016-05-03 17:30:17,108.94,40.58
19019,2940023969887840165,2016-05-03 17:12:29,102.68,25.06
19020,1357372356298702749,2016-05-03 17:13:13,120.99,31.34
19021,6093002121756678917,2016-05-03 17:34:30,108.27,22.80
19022,-531144290398120390,2016-05-03 17:35:12,113.28,23.45
19023,-9209749867062248847,2016-05-03 17:53:02,0.00,0.00
19024,8625255224594145004,2016-05-03 17:13:30,0.00,0.00
19025,5678034660546074057,2016-05-03 17:14:00,120.06,30.37
19026,4436294132889900954,2016-05-03 17:14:23,0.00,0.00
19027,-7348997204802409643,2016-05-03 17:28:55,113.48,33.27
19028,-7348997204802409643,2016-05-03 17:29:27,113.48,33.27
19029,-629606596700831266,2016-05-03 17:31:53,104.51,35.52
19030,-1652871882320738645,2016-05-03 17:39:46,1.00,1.00
19031,-1652871882320738645,2016-05-03 17:54:05,1.00,1.00
19032,-1265977982410888211,2016-05-03 17:52:03,118.42,37.04
19033,-8587717983487724616,2016-05-03 17:48:37,125.25,43.82
19034,4736970767564759009,2016-05-03 17:49:02,113.78,22.77
19035,5375599021847302819,2016-05-03 16:53:15,115.13,38.07
19036,5982602838212574560,2016-05-03 17:23:40,115.92,28.58
19037,-4743478890252180022,2016-05-03 17:23:38,113.71,22.82
19038,-1418611501318213125,2016-05-03 17:24:50,108.93,34.22
19039,4959179001534084178,2016-05-03 17:29:32,0.00,0.00
19040,-4767406058164325345,2016-05-03 17:22:27,120.02,26.91
19041,4959179001534084178,2016-05-03 17:27:23,109.51,30.30
19042,-5488935214212165879,2016-05-03 17:02:06,0.00,0.00
19043,2703839915035418266,2016-05-03 17:06:14,0.00,0.00
19044,3304264946378352356,2016-05-03 17:17:25,103.65,36.64
19045,6284000367443861011,2016-05-03 17:17:42,120.27,31.92
19046,4282645966166838211,2016-05-03 17:18:19,0.00,0.00
19047,2098482969763552354,2016-05-04 17:17:11,0.00,0.00
19048,-2259858556059816204,2016-05-04 17:20:02,113.87,35.30
19049,-218651288733279998,2016-05-04 17:19:27,112.20,30.33
19050,3644630489499945365,2016-05-04 17:25:06,116.43,39.76
19051,3157920146761573640,2016-05-04 17:26:15,0.00,0.00
19052,1363663440141025253,2016-05-04 17:21:51,0.00,0.00
19053,-4615506181196316107,2016-05-04 17:27:00,0.00,0.00
19054,4678810345621573246,2016-05-04 17:53:05,112.59,35.07
19055,3929259450001563794,2016-05-04 17:53:26,0.00,0.00
19056,980393137531206481,2016-05-04 17:14:53,114.45,38.02
19057,-5416168506801019543,2016-05-04 17:16:04,113.08,36.32
19058,1761246410099725450,2016-05-04 17:31:07,112.99,28.17
19059,3230247005294023005,2016-05-04 17:31:51,104.05,30.66
19060,2819779543589568746,2016-05-04 17:15:55,121.13,30.03
19061,6175955660096718966,2016-05-04 16:57:36,113.11,28.22
19062,3997327586397165314,2016-05-04 16:58:11,116.33,37.50
19063,-3664197211064628823,2016-05-04 16:58:29,121.64,38.92
19064,1793973678492677287,2016-05-04 17:33:23,120.82,27.88
19065,7245786382478794,2016-05-04 17:34:37,119.36,26.03
19066,8885847164161797038,2016-05-04 17:34:17,111.76,37.16
19067,-2561046903557015402,2016-05-04 17:52:46,100.23,26.88
19068,-9066929036910665737,2016-05-04 17:53:53,117.74,30.85
19069,8414872594101837607,2016-05-04 17:09:27,119.99,35.87
19070,5790688785980611224,2016-05-04 17:10:28,0.00,0.00
19071,-8850896974406319597,2016-05-04 17:10:09,0.00,0.00
19072,-728427314954763831,2016-05-04 17:11:04,111.18,34.77
19073,3417256779336019200,2016-05-04 17:11:36,0.00,0.00
19074,8157886319876081963,2016-05-04 17:45:51,120.82,27.91
19075,3417256779336019200,2016-05-04 17:46:34,0.00,0.00
19076,7995682190419358979,2016-05-04 17:49:07,104.00,30.00
19077,-6371990534414542137,2016-05-04 17:49:28,122.25,43.63
19078,8339429008953975436,2016-05-04 17:47:41,118.10,39.61
19079,8750074241196451661,2016-05-04 17:16:59,125.16,46.58
19080,6065328437137862493,2016-05-04 17:17:23,106.51,29.53
19081,-113413123957553062,2016-05-04 17:25:01,119.85,31.44
19082,-4222279284365133612,2016-05-04 17:25:22,103.99,30.56
19083,-4156822782463355705,2016-05-04 17:01:08,0.00,0.00
19084,3359923353129831725,2016-05-04 17:02:09,114.02,22.75
19085,-4100678410207151647,2016-05-04 17:02:38,116.39,39.88
19086,-8502213773043555892,2016-05-04 17:08:11,1.00,1.00
19087,3915082290673137129,2016-05-04 17:10:51,0.00,0.00
19088,-3077073824653823473,2016-05-04 17:09:59,114.60,38.04
19089,935839044523785616,2016-05-04 17:06:13,0.00,0.00
19090,3915082290673137129,2016-05-04 17:10:31,0.00,0.00
19091,-545431430399598209,2016-05-04 17:33:20,119.00,33.65
19092,7611646280294604138,2016-05-04 17:34:22,113.88,23.00
19093,4503977578268482322,2016-05-04 17:35:49,116.43,39.92
19094,5996590546381795938,2016-05-04 17:36:16,104.40,23.02
19095,-1219474261050455327,2016-05-04 17:54:21,111.61,26.44
19096,1213680819003768108,2016-05-04 17:54:56,104.13,30.68
19097,5838180418202481702,2016-05-04 17:55:31,119.32,25.71
19098,-4973991122517607705,2016-05-04 17:32:39,1.00,1.00
19099,-4739552188390009661,2016-05-04 17:29:34,117.89,36.59
